id,file,w,h,want,n_ann,frac
83452,000000083452.jpg,640,480,clock,1,0.0861
360307,000000360307.jpg,640,512,person,3,0.4675
434394,000000434394.jpg,640,480,bed,1,0.4488
550093,000000550093.jpg,480,640,"bed,person",2,0.3009
168084,000000168084.jpg,640,480,bench,1,0.1275
392033,000000392033.jpg,640,512,"bench,person",2,0.2628
143348,000000143348.jpg,640,480,"chair,person",4,0.2262
459631,000000459631.jpg,640,640,clock,1,0.085
169003,000000169003.jpg,521,640,person,2,0.4663
506943,000000506943.jpg,640,480,bed,1,0.4471
541282,000000541282.jpg,640,480,"bed,person",2,0.2897
412178,000000412178.jpg,525,640,bench,1,0.1271
129610,000000129610.jpg,640,480,"bench,person",3,0.2608
105364,000000105364.jpg,640,480,"chair,person",3,0.225
332736,000000332736.jpg,480,640,clock,1,0.0848
24776,000000024776.jpg,612,612,person,2,0.466
560683,000000560683.jpg,640,480,bed,1,0.4455
512436,000000512436.jpg,640,480,"bed,person",2,0.2843
435698,000000435698.jpg,640,480,bench,2,0.1223
231343,000000231343.jpg,640,480,"bench,person",4,0.2604
521663,000000521663.jpg,640,480,"chair,person",5,0.2238
201168,000000201168.jpg,480,640,clock,1,0.0844
313675,000000313675.jpg,640,640,person,2,0.4656
365945,000000365945.jpg,480,640,bed,1,0.4446
417573,000000417573.jpg,612,612,"bed,person",3,0.2802
347210,000000347210.jpg,640,611,bench,1,0.1201
272007,000000272007.jpg,612,612,"bench,person",5,0.2574
315339,000000315339.jpg,640,480,"chair,person",4,0.2236
305030,000000305030.jpg,640,480,clock,1,0.0835
278135,000000278135.jpg,640,480,person,2,0.4655
504955,000000504955.jpg,480,640,bed,1,0.4441
421433,000000421433.jpg,640,480,"bed,person",2,0.275
292047,000000292047.jpg,640,480,bench,2,0.1182
492114,000000492114.jpg,640,480,"bench,person",4,0.2562
113722,000000113722.jpg,640,559,"chair,person",3,0.221
358120,000000358120.jpg,640,480,clock,1,0.0816
22403,000000022403.jpg,640,480,person,2,0.4646
214671,000000214671.jpg,480,640,bed,2,0.4427
382356,000000382356.jpg,640,480,"bed,person",3,0.2722
115070,000000115070.jpg,480,640,bench,2,0.1174
287372,000000287372.jpg,640,526,"bench,person",4,0.2559
425917,000000425917.jpg,640,480,"chair,person",3,0.2205
508215,000000508215.jpg,640,480,clock,1,0.0776
337160,000000337160.jpg,640,480,person,3,0.4637
352511,000000352511.jpg,480,640,bed,1,0.4401
342874,000000342874.jpg,612,612,"bed,person",2,0.272
112805,000000112805.jpg,640,480,bench,1,0.1163
360447,000000360447.jpg,640,480,"bench,person",4,0.2557
471708,000000471708.jpg,640,480,"chair,person",4,0.2198
49733,000000049733.jpg,480,640,clock,1,0.0772
581831,000000581831.jpg,612,612,person,2,0.4626
306395,000000306395.jpg,640,480,bed,3,0.4388
374017,000000374017.jpg,640,480,"bed,person",2,0.2638
279935,000000279935.jpg,640,480,bench,2,0.1162
487925,000000487925.jpg,640,480,"bench,person",4,0.2552
269605,000000269605.jpg,480,640,"chair,person",3,0.218
333376,000000333376.jpg,480,640,clock,1,0.0768
129864,000000129864.jpg,640,480,person,2,0.4624
372861,000000372861.jpg,640,480,bed,1,0.4369
538175,000000538175.jpg,612,612,"bed,person",2,0.2591
544094,000000544094.jpg,640,480,bench,2,0.1162
190994,000000190994.jpg,640,480,"bench,person",4,0.2544
221505,000000221505.jpg,640,480,"chair,person",3,0.2174
252272,000000252272.jpg,640,480,clock,1,0.0767
24712,000000024712.jpg,640,480,person,3,0.4619
521560,000000521560.jpg,640,480,bed,1,0.4365
159974,000000159974.jpg,640,480,"bed,person",2,0.2498
371155,000000371155.jpg,640,555,bench,1,0.116
425774,000000425774.jpg,640,513,"bench,person",2,0.2537
525300,000000525300.jpg,640,480,"chair,person",4,0.2145
574221,000000574221.jpg,480,640,clock,1,0.074
512400,000000512400.jpg,545,640,person,2,0.4598
552594,000000552594.jpg,640,480,bed,2,0.4346
376315,000000376315.jpg,640,490,"bed,person",2,0.2313
504194,000000504194.jpg,640,480,bench,3,0.1156
307342,000000307342.jpg,640,480,"bench,person",3,0.2533
98233,000000098233.jpg,640,480,"chair,person",4,0.2139
331282,000000331282.jpg,640,480,clock,1,0.0733
177915,000000177915.jpg,640,480,person,2,0.4589
351566,000000351566.jpg,480,640,bed,2,0.4334
54928,000000054928.jpg,640,480,"bed,person",2,0.2293
12999,000000012999.jpg,640,480,bench,1,0.1155
247475,000000247475.jpg,640,480,"bench,person",4,0.2524
143346,000000143346.jpg,598,640,"chair,person",5,0.212
180623,000000180623.jpg,640,480,clock,1,0.0718
451842,000000451842.jpg,640,619,person,3,0.4586
325298,000000325298.jpg,640,480,bed,2,0.4329
532013,000000532013.jpg,537,640,"bed,person",2,0.2215
485422,000000485422.jpg,640,640,bench,1,0.1134
195677,000000195677.jpg,612,612,"bench,person",2,0.2514
556341,000000556341.jpg,480,640,"chair,person",3,0.2093
413497,000000413497.jpg,480,640,clock,1,0.0717
215612,000000215612.jpg,512,640,person,3,0.458
552650,000000552650.jpg,480,640,bed,1,0.4311
165883,000000165883.jpg,640,480,"bed,person",3,0.2169
304937,000000304937.jpg,640,640,bench,1,0.1133
266889,000000266889.jpg,640,486,"bench,person",3,0.2497
119297,000000119297.jpg,640,480,"chair,person",4,0.208
398682,000000398682.jpg,612,612,clock,1,0.0713
401957,000000401957.jpg,504,640,person,3,0.458
145891,000000145891.jpg,640,480,bed,2,0.4297
75055,000000075055.jpg,480,640,"bed,person",3,0.2136
181643,000000181643.jpg,640,480,bench,2,0.1106
509786,000000509786.jpg,480,640,"bench,person",4,0.2488
564,000000000564.jpg,520,640,"chair,person",3,0.2057
257167,000000257167.jpg,640,480,clock,1,0.0709
310079,000000310079.jpg,640,480,person,2,0.4568
137016,000000137016.jpg,640,480,bed,2,0.4287
357272,000000357272.jpg,640,480,"bed,person",2,0.207
145284,000000145284.jpg,612,612,bench,1,0.1093
276418,000000276418.jpg,640,480,"bench,person",3,0.247
347542,000000347542.jpg,480,640,"chair,person",4,0.2055
357432,000000357432.jpg,640,480,clock,1,0.0701
510790,000000510790.jpg,640,498,person,2,0.4555
448286,000000448286.jpg,640,480,bed,1,0.4275
7167,000000007167.jpg,640,480,"bed,person",2,0.2064
434968,000000434968.jpg,480,640,bench,2,0.1091
338948,000000338948.jpg,640,480,"bench,person",3,0.247
70749,000000070749.jpg,480,640,"chair,person",3,0.2041
20563,000000020563.jpg,480,640,clock,1,0.0694
165606,000000165606.jpg,640,486,person,2,0.4554
35033,000000035033.jpg,640,480,bed,1,0.4264
358172,000000358172.jpg,640,480,"bed,person",2,0.2064
368044,000000368044.jpg,640,480,bench,2,0.1079
299259,000000299259.jpg,480,640,"bench,person",3,0.2455
224358,000000224358.jpg,640,627,"chair,person",4,0.2035
89223,000000089223.jpg,612,612,clock,1,0.0687
126255,000000126255.jpg,488,500,person,2,0.4551
187432,000000187432.jpg,480,640,bed,3,0.4259
312326,000000312326.jpg,640,480,"bed,person",2,0.1984
223516,000000223516.jpg,640,497,bench,2,0.1075
10040,000000010040.jpg,640,480,"bench,person",2,0.2442
457739,000000457739.jpg,480,640,"chair,person",3,0.2031
243775,000000243775.jpg,480,640,clock,1,0.0676
224702,000000224702.jpg,489,640,person,3,0.455
175494,000000175494.jpg,640,480,bed,2,0.425
532799,000000532799.jpg,480,640,"bed,person",2,0.197
61524,000000061524.jpg,612,612,bench,2,0.107
87216,000000087216.jpg,640,480,"bench,person",6,0.2439
320428,000000320428.jpg,640,480,"chair,person",4,0.2027
505492,000000505492.jpg,480,640,clock,3,0.0673
562150,000000562150.jpg,640,516,person,3,0.4533
469857,000000469857.jpg,480,640,bed,1,0.4246
118356,000000118356.jpg,640,480,"bed,person",2,0.1753
152663,000000152663.jpg,480,640,bench,1,0.1055
380140,000000380140.jpg,640,511,"bench,person",2,0.2433
111422,000000111422.jpg,640,480,"chair,person",3,0.2016
283790,000000283790.jpg,480,640,clock,1,0.0672
433392,000000433392.jpg,640,480,person,3,0.4528
315378,000000315378.jpg,480,640,bed,1,0.4224
193340,000000193340.jpg,480,640,"bed,person",2,0.1636
357771,000000357771.jpg,640,480,bench,1,0.105
239644,000000239644.jpg,640,569,"bench,person",4,0.241
58633,000000058633.jpg,640,480,"chair,person",5,0.1992
445605,000000445605.jpg,612,612,clock,1,0.0667
99794,000000099794.jpg,640,480,person,3,0.4521
328065,000000328065.jpg,480,640,bed,1,0.4223
553761,000000553761.jpg,640,480,bench,2,0.1041
39016,000000039016.jpg,487,500,"bench,person",3,0.2388
76746,000000076746.jpg,493,500,"chair,person",3,0.1985
263727,000000263727.jpg,480,640,clock,2,0.0666
69365,000000069365.jpg,480,640,person,3,0.4503
404266,000000404266.jpg,480,640,bed,2,0.4222
410912,000000410912.jpg,640,480,bench,2,0.1034
272059,000000272059.jpg,480,640,"bench,person",3,0.2384
118436,000000118436.jpg,480,640,"chair,person",3,0.1963
386475,000000386475.jpg,480,640,clock,1,0.0664
572508,000000572508.jpg,480,640,person,2,0.4491
136487,000000136487.jpg,480,485,bed,1,0.4212
231812,000000231812.jpg,640,483,bench,1,0.1019
236272,000000236272.jpg,640,512,"bench,person",4,0.2374
101860,000000101860.jpg,480,640,"chair,person",4,0.196
198661,000000198661.jpg,480,640,clock,1,0.0661
479808,000000479808.jpg,640,480,person,2,0.4484
416778,000000416778.jpg,640,480,bed,1,0.4193
388391,000000388391.jpg,640,480,bench,2,0.1011
424404,000000424404.jpg,640,480,"bench,person",4,0.237
225607,000000225607.jpg,640,616,"chair,person",4,0.1958
325600,000000325600.jpg,538,640,clock,1,0.0655
574277,000000574277.jpg,640,491,person,2,0.4462
134085,000000134085.jpg,640,480,bed,2,0.4189
459136,000000459136.jpg,480,640,bench,1,0.1011
389935,000000389935.jpg,640,480,"bench,person",4,0.2367
5917,000000005917.jpg,640,480,"chair,person",4,0.1956
387833,000000387833.jpg,480,640,clock,1,0.0655
305687,000000305687.jpg,638,640,person,2,0.4455
320899,000000320899.jpg,640,480,bed,1,0.418
362690,000000362690.jpg,480,640,bench,1,0.1002
333532,000000333532.jpg,640,535,"bench,person",3,0.2366
400409,000000400409.jpg,480,640,"chair,person",4,0.1954
116370,000000116370.jpg,640,480,clock,1,0.0654
540775,000000540775.jpg,508,640,person,2,0.4449
504142,000000504142.jpg,640,484,bed,2,0.4174
482320,000000482320.jpg,640,480,bench,1,0.0999
299662,000000299662.jpg,640,480,"bench,person",5,0.236
48604,000000048604.jpg,640,480,"chair,person",3,0.1923
263382,000000263382.jpg,640,480,clock,1,0.0653
118406,000000118406.jpg,538,640,person,3,0.4437
115378,000000115378.jpg,640,480,bed,2,0.4169
545293,000000545293.jpg,480,640,bench,1,0.098
399178,000000399178.jpg,640,480,"bench,person",4,0.2352
426052,000000426052.jpg,640,480,"chair,person",4,0.1916
366984,000000366984.jpg,640,480,clock,1,0.0648
147012,000000147012.jpg,640,480,person,3,0.4429
577312,000000577312.jpg,480,640,bed,1,0.4163
546300,000000546300.jpg,640,480,bench,1,0.0975
18839,000000018839.jpg,612,612,"bench,person",5,0.2326
27519,000000027519.jpg,640,480,"chair,person",5,0.1912
549478,000000549478.jpg,640,480,clock,1,0.0647
146162,000000146162.jpg,640,574,person,2,0.4418
73567,000000073567.jpg,640,640,bed,2,0.4073
4571,000000004571.jpg,640,512,bench,1,0.0939
151124,000000151124.jpg,640,480,"bench,person",2,0.2305
318777,000000318777.jpg,640,480,"chair,person",3,0.19
28385,000000028385.jpg,640,480,clock,1,0.0639
277956,000000277956.jpg,640,480,person,2,0.4416
112622,000000112622.jpg,612,612,bed,1,0.4055
188236,000000188236.jpg,640,480,bench,1,0.0914
440136,000000440136.jpg,612,612,"bench,person",2,0.2301
178081,000000178081.jpg,640,480,"chair,person",3,0.1897
514402,000000514402.jpg,480,640,clock,1,0.0639
80698,000000080698.jpg,640,480,person,3,0.4411
82788,000000082788.jpg,480,640,bed,2,0.4041
397045,000000397045.jpg,640,480,bench,2,0.0912
65170,000000065170.jpg,640,593,"bench,person",2,0.2293
549910,000000549910.jpg,640,480,"chair,person",5,0.1895
283432,000000283432.jpg,480,640,clock,1,0.0638
188815,000000188815.jpg,640,482,person,3,0.4408
406326,000000406326.jpg,640,480,bed,2,0.4023
304079,000000304079.jpg,640,480,bench,2,0.0906
422542,000000422542.jpg,480,640,"bench,person",2,0.2289
82542,000000082542.jpg,512,640,"chair,person",3,0.1888
219920,000000219920.jpg,640,480,clock,1,0.0635
369019,000000369019.jpg,640,512,person,3,0.4407
505891,000000505891.jpg,640,480,bed,2,0.4023
48256,000000048256.jpg,640,480,bench,2,0.0885
357362,000000357362.jpg,640,480,"bench,person",3,0.228
124712,000000124712.jpg,640,480,"chair,person",4,0.1868
194419,000000194419.jpg,640,530,clock,1,0.0617
302292,000000302292.jpg,640,480,person,2,0.4404
558128,000000558128.jpg,480,640,bed,1,0.4014
182401,000000182401.jpg,640,639,bench,1,0.0874
307686,000000307686.jpg,640,480,"bench,person",2,0.2277
545812,000000545812.jpg,640,480,"chair,person",3,0.1867
211436,000000211436.jpg,612,612,clock,1,0.0613
565395,000000565395.jpg,640,480,person,3,0.4395
27591,000000027591.jpg,640,480,bed,1,0.3992
220171,000000220171.jpg,640,501,bench,1,0.0851
72338,000000072338.jpg,480,640,"bench,person",3,0.2258
290705,000000290705.jpg,640,480,"chair,person",3,0.1852
65231,000000065231.jpg,640,480,clock,1,0.0612
339489,000000339489.jpg,640,512,person,2,0.4392
172006,000000172006.jpg,640,480,bed,2,0.3988
559657,000000559657.jpg,640,480,bench,2,0.085
489470,000000489470.jpg,480,640,"bench,person",2,0.2243
198437,000000198437.jpg,638,640,"chair,person",3,0.185
244111,000000244111.jpg,640,480,clock,1,0.0612
502214,000000502214.jpg,612,612,person,2,0.4386
443725,000000443725.jpg,640,480,bed,1,0.3982
319912,000000319912.jpg,640,481,bench,1,0.0848
516220,000000516220.jpg,480,640,"bench,person",3,0.2228
52943,000000052943.jpg,640,480,"chair,person",3,0.1837
467927,000000467927.jpg,640,488,clock,1,0.061
121181,000000121181.jpg,640,640,person,2,0.4384
286692,000000286692.jpg,640,480,bed,1,0.3961
540746,000000540746.jpg,640,480,bench,1,0.0809
544690,000000544690.jpg,640,480,"bench,person",4,0.2202
516913,000000516913.jpg,480,640,"chair,person",4,0.1813
367452,000000367452.jpg,480,640,clock,1,0.0601
184121,000000184121.jpg,640,518,person,2,0.4369
448236,000000448236.jpg,640,480,bed,2,0.395
156466,000000156466.jpg,503,640,bench,1,0.0801
399956,000000399956.jpg,612,612,"bench,person",2,0.2195
49301,000000049301.jpg,640,480,"chair,person",3,0.1809
566314,000000566314.jpg,640,506,clock,1,0.0601
486606,000000486606.jpg,483,500,person,2,0.4369
206255,000000206255.jpg,480,640,bed,3,0.3934
212780,000000212780.jpg,480,640,bench,3,0.0798
151159,000000151159.jpg,640,488,"bench,person",3,0.2189
470070,000000470070.jpg,640,480,"chair,person",4,0.1793
264209,000000264209.jpg,640,480,clock,1,0.0597
351463,000000351463.jpg,640,480,person,2,0.4361
118073,000000118073.jpg,480,640,bed,1,0.3906
182403,000000182403.jpg,640,480,bench,1,0.0777
203559,000000203559.jpg,480,640,"bench,person",3,0.2173
222711,000000222711.jpg,640,513,"chair,person",3,0.179
64,000000000064.jpg,480,640,clock,4,0.0574
221470,000000221470.jpg,640,480,person,3,0.436
460901,000000460901.jpg,640,480,bed,1,0.3862
488154,000000488154.jpg,640,480,bench,2,0.0767
459569,000000459569.jpg,640,480,"bench,person",4,0.2162
342774,000000342774.jpg,480,640,"chair,person",4,0.1763
404064,000000404064.jpg,640,578,clock,2,0.0569
218290,000000218290.jpg,640,480,person,3,0.4353
319337,000000319337.jpg,480,640,bed,2,0.3861
278082,000000278082.jpg,612,612,bench,1,0.0749
560620,000000560620.jpg,640,503,"bench,person",3,0.2161
570738,000000570738.jpg,640,480,"chair,person",5,0.1735
18183,000000018183.jpg,640,480,clock,1,0.0566
507180,000000507180.jpg,612,612,person,2,0.4346
229387,000000229387.jpg,640,481,bed,2,0.3781
182179,000000182179.jpg,640,480,bench,1,0.0742
494066,000000494066.jpg,640,480,"bench,person",4,0.216
537543,000000537543.jpg,640,480,"chair,person",4,0.1714
403521,000000403521.jpg,640,480,clock,1,0.0565
136992,000000136992.jpg,640,640,person,2,0.4344
487962,000000487962.jpg,494,640,bed,1,0.3771
517394,000000517394.jpg,640,512,bench,1,0.0737
429290,000000429290.jpg,612,612,"bench,person",3,0.2149
24730,000000024730.jpg,640,480,"chair,person",4,0.17
109169,000000109169.jpg,640,480,clock,1,0.056
29444,000000029444.jpg,640,480,person,2,0.4337
113649,000000113649.jpg,640,480,bed,2,0.3769
323467,000000323467.jpg,640,481,bench,1,0.0729
262935,000000262935.jpg,640,480,"bench,person",4,0.2098
462662,000000462662.jpg,640,480,"chair,person",4,0.168
565979,000000565979.jpg,480,640,clock,1,0.056
441062,000000441062.jpg,640,480,person,3,0.4334
163660,000000163660.jpg,612,612,bed,2,0.3743
227289,000000227289.jpg,640,480,bench,2,0.0726
302595,000000302595.jpg,640,480,"bench,person",4,0.2088
170925,000000170925.jpg,574,640,"chair,person",3,0.1673
560566,000000560566.jpg,612,612,clock,2,0.0557
239499,000000239499.jpg,612,612,person,3,0.433
27626,000000027626.jpg,640,480,bed,1,0.3735
25853,000000025853.jpg,640,480,bench,5,0.0721
337895,000000337895.jpg,640,480,"bench,person",4,0.2084
329258,000000329258.jpg,500,500,"chair,person",3,0.1672
21915,000000021915.jpg,640,640,clock,1,0.0554
336541,000000336541.jpg,640,480,person,3,0.433
580363,000000580363.jpg,640,480,bed,1,0.3716
552966,000000552966.jpg,480,640,bench,1,0.0713
553498,000000553498.jpg,640,480,"bench,person",4,0.2077
406233,000000406233.jpg,480,640,"chair,person",4,0.1662
126065,000000126065.jpg,640,480,clock,1,0.0553
445682,000000445682.jpg,626,586,person,2,0.4328
26630,000000026630.jpg,612,612,bed,1,0.3676
562834,000000562834.jpg,640,480,bench,1,0.0713
511977,000000511977.jpg,496,640,"bench,person",3,0.2073
401608,000000401608.jpg,640,480,"chair,person",4,0.1609
519977,000000519977.jpg,480,640,clock,1,0.0553
571648,000000571648.jpg,640,519,person,3,0.4311
27030,000000027030.jpg,480,640,bed,1,0.3675
231604,000000231604.jpg,640,480,bench,1,0.0709
343737,000000343737.jpg,602,640,"bench,person",3,0.2054
541690,000000541690.jpg,640,480,"chair,person",4,0.16
335653,000000335653.jpg,640,480,clock,1,0.0551
195861,000000195861.jpg,640,538,person,4,0.4294
431240,000000431240.jpg,640,480,bed,2,0.3664
75923,000000075923.jpg,640,480,bench,2,0.0702
306619,000000306619.jpg,543,640,"bench,person",3,0.2045
265135,000000265135.jpg,640,480,"chair,person",3,0.1576
204542,000000204542.jpg,640,480,clock,1,0.055
290967,000000290967.jpg,640,480,person,2,0.4288
15386,000000015386.jpg,640,480,bed,1,0.3654
306154,000000306154.jpg,640,480,bench,2,0.0695
545919,000000545919.jpg,640,526,"bench,person",4,0.2044
143845,000000143845.jpg,480,640,"chair,person",3,0.1561
248017,000000248017.jpg,480,640,clock,1,0.0548
185036,000000185036.jpg,640,480,person,1,0.4271
566046,000000566046.jpg,480,640,bed,1,0.3595
365578,000000365578.jpg,480,640,bench,1,0.0695
94769,000000094769.jpg,640,480,"bench,person",3,0.2031
333152,000000333152.jpg,640,512,"chair,person",4,0.1537
236324,000000236324.jpg,640,480,clock,1,0.0547
275502,000000275502.jpg,640,480,person,2,0.4258
347548,000000347548.jpg,640,480,bed,1,0.3584
431696,000000431696.jpg,640,640,bench,1,0.0685
97423,000000097423.jpg,640,517,"bench,person",5,0.2029
495969,000000495969.jpg,640,480,"chair,person",4,0.1516
338518,000000338518.jpg,640,480,clock,2,0.0546
470604,000000470604.jpg,640,631,person,2,0.425
379318,000000379318.jpg,640,480,bed,1,0.3566
467468,000000467468.jpg,640,480,bench,2,0.068
216051,000000216051.jpg,640,502,"bench,person",3,0.2023
460222,000000460222.jpg,480,640,"chair,person",3,0.1504
340941,000000340941.jpg,480,640,clock,1,0.0545
238124,000000238124.jpg,512,640,person,2,0.4243
463669,000000463669.jpg,640,480,bed,2,0.3547
111988,000000111988.jpg,640,480,bench,1,0.0679
354575,000000354575.jpg,640,512,"bench,person",4,0.2016
238712,000000238712.jpg,640,480,"chair,person",4,0.1471
340528,000000340528.jpg,640,480,clock,1,0.0543
